Altium Designer Pick and Place Locations
D:\BEE-DAL\REPO\DAL_PDU\01_Design Files\Project Outputs for DAL_PDU\Pick Place for DAL_DPU.csv

========================================================================================================================
File Design Information:

Date:       11-08-26
Time:       12:28
Revision:   f2cee164ec41141af2ea1c07f9e451983bc67b10
Variant:    No variations
Units used: mm

"Designator","Comment","Layer","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Description"
"C33","1uF","TopLayer","CAP_C_1608X80","49.1490","30.6070","0","CAP"
"H4","Shield","TopLayer","HEX-M3","89.3000","5.0000","0",""
"C104","100uF","TopLayer","C_SMD_TAN_2917_(E)","20.3200","18.1610","0","Capacitor pol"
"C95","100nF","TopLayer","CAP_C_1608X80","61.7220","83.9470","270","CAP"
"P1","Header 4","TopLayer","HDR/Header/4/2mm","67.3890","84.7090","0","Header, 4-Pin"
"C94","100nF","TopLayer","CAP_C_1608X80","56.5150","80.6450","0","CAP"
"C93","100nF","TopLayer","CAP_C_1608X80","31.7500","81.4070","0","CAP"
"P6","532610671","TopLayer","532610671","87.3230","35.6470","90",""
"R66","5.1k","TopLayer","RES_C_1608X60","11.1760","8.3820","0","RES"
"D3","Led","TopLayer","Led_0603","11.0880","6.4770","0","Typical LED"
"R11","10k","TopLayer","RES_C_1608X60","36.9570","12.9540","90","RES"
"Q1","2N7002","TopLayer","SOT-23","34.0360","12.9540","180","Mosfet N"
"R43","4.7k","TopLayer","RES_C_1608X60","59.0550","57.0230","0","RES"
"TP3","","TopLayer","TP_1mm_SMD","36.5760","55.4990","90","Test Point"
"R36","4.7k","TopLayer","RES_C_1608X60","28.7020","77.0890","270","RES"
"R35","4.7k","TopLayer","RES_C_1608X60","28.7020","74.1680","90","RES"
"R29","11.3k","TopLayer","RES_C_1608X60","34.1630","61.2140","0","RES"
"R22","102k","TopLayer","RES_C_1608X60","34.1630","55.4990","180","RES"
"P3","UART_CONSOLE","TopLayer","0532610471","53.6910","84.1270","180",""
"NT1","NT","TopLayer","NETTIE_SMD","30.9880","61.3410","0","Net Tie SMD"
"C65","1uF","TopLayer","CAP_C_1608X80","65.5320","76.3270","90","CAP"
"R65","10k","TopLayer","RES_C_1608X60","23.0124","79.6290","180","RES"
"R63","4.7k","TopLayer","RES_C_1608X60","19.6850","77.8510","270","RES"
"R62","4.7k","TopLayer","RES_C_1608X60","19.6850","74.6380","90","RES"
"C89","1uF","TopLayer","CAP_C_1608X80","25.7684","73.7870","0","CAP"
"C90","1uF","TopLayer","CAP_C_1608X80","22.2250","73.7870","180","CAP"
"U15","PCA9508DP,118","TopLayer","TSOP8","23.9904","76.7080","180",""
"C41","100nF","TopLayer","CAP_C_1608X80","18.1610","60.5790","0","CAP"
"P2","UART_DEBUG","TopLayer","0532610471","27.0510","84.3280","180",""
"R56","1k","TopLayer","RES_C_1608X60","64.3890","79.1210","0","RES"
"U13","TPL5010QDDCTQ1","TopLayer","SOT-23-THN-6","59.5630","52.7170","90",""
"C54","1uF","TopLayer","CAP_C_1608X80","21.8510","53.3360","180","CAP"
"C37","100nF","TopLayer","CAP_C_1005X60","24.4290","54.6060","0","CAP"
"U2","TPS259470ARPWR","TopLayer","TPS259474","53.8480","15.1090","90",""
"C106","100nF","TopLayer","CAP_C_1608X80","17.7800","10.6680","180","CAP"
"C105","22uF","TopLayer","CAP_C_2012X110","17.7800","12.5728","180","CAP"
"C103","100nF","TopLayer","CAP_C_1608X80","18.6690","29.4640","180","CAP"
"X2","Crystal 2 Pins","TopLayer","CRYSTAL_NX2012SA","64.1350","56.1340","180","Crystal"
"U12","SN65C3232PWR","TopLayer","TSSOP-16","40.1320","78.2320","180",""
"SW1","SW2","TopLayer","SW1-SMD","71.1200","47.2440","0","Switch button 2 pin"
"R61","10k","TopLayer","RES_C_1608X60","62.8650","49.1490","180","RES"
"R60","22R","TopLayer","RES_C_1608X60","62.8650","47.3710","180","RES"
"R59","10k","TopLayer","RES_C_1608X60","59.0550","47.3710","180","RES"
"R71","1.5k","TopLayer","RES_C_1608X60","84.8740","61.4680","180","RES"
"R70","1.5k","TopLayer","RES_C_1608X60","84.8360","64.7700","180","RES"
"R72","1.5k","TopLayer","RES_C_1608X60","83.5660","74.3330","270","RES"
"R68","1.5k","TopLayer","RES_C_1608X60","84.8360","68.1990","0","RES"
"R67","1.5k","TopLayer","RES_C_1608X60","76.3270","7.8740","180","RES"
"R69","5.1k","TopLayer","RES_C_1608X60","76.3270","5.9690","180","RES"
"R58","10k","TopLayer","RES_C_1608X60","37.9730","82.1690","0","RES"
"R57","10k","TopLayer","RES_C_1608X60","42.0370","82.1690","0","RES"
"R9","10k","TopLayer","RES_C_1608X60","37.5922","15.5430","180","RES"
"R5","3.32k","TopLayer","RES_C_1608X60","34.5440","15.4940","180","RES"
"R1","105k","TopLayer","RES_C_1608X60","31.4072","15.5430","180","RES"
"R3","10k","TopLayer","RES_C_1608X60","84.8360","63.1190","180","RES"
"R49","10k","TopLayer","RES_C_1608X60","84.3660","48.0060","0","RES"
"R47","10k","TopLayer","RES_C_1608X60","81.4070","48.0060","180","RES"
"R40","22R","TopLayer","RES_C_1005X40","59.3090","61.0870","0","RES"
"R38","22R","TopLayer","RES_C_1005X40","59.3090","63.6270","0","RES"
"R31","10k","TopLayer","RES_C_1608X60","62.5730","73.6600","0","RES"
"R55","Shunt 4 Pin","TopLayer","RES_C_1206_SHUNT","38.8620","34.7980","0","Shunt"
"R23","332k","TopLayer","RES_C_1608X60","15.6210","56.0070","270","RES"
"D8","Led","TopLayer","Led_0603","84.5820","78.9940","180","Typical LED"
"D7","Led","TopLayer","Led_0603","84.5430","77.2160","180","Typical LED"
"D9","Led","TopLayer","Led_0603","85.4710","74.2950","270","Typical LED"
"D5","Led","TopLayer","Led_0603","84.8360","69.9770","0","Typical LED"
"D4","Led","TopLayer","Led_0603","80.2640","7.8740","0","Typical LED"
"D6","Led","TopLayer","Led_0603","80.2640","5.9690","0","Typical LED"
"C88","100nF","TopLayer","CAP_C_1608X80","59.0722","49.0924","180","CAP"
"C87","1uF","TopLayer","CAP_C_1608X80","45.0850","80.8990","270","CAP"
"C86","1uF","TopLayer","CAP_C_1608X80","45.0850","77.8510","90","CAP"
"C85","1uF","TopLayer","CAP_C_1608X80","42.1640","74.5490","180","CAP"
"C84","1uF","TopLayer","CAP_C_1608X80","45.2120","74.5490","180","CAP"
"C83","1uF","TopLayer","CAP_C_1608X80","36.3220","73.0250","0","CAP"
"C10","100nF","TopLayer","CAP_C_1608X80","38.2270","19.0500","0","CAP"
"C9","22uF","TopLayer","CAP_C_2012X110","41.0208","19.9390","90","CAP"
"C6","100nF","TopLayer","CAP_C_1608X80","32.5120","18.7070","270","CAP"
"C67","100nF","TopLayer","CAP_C_1608X80","65.6590","48.1330","90","CAP"
"C43","100nF","TopLayer","CAP_C_1608X80","24.7650","60.7060","0","CAP"
"C39","100nF","TopLayer","CAP_C_1608X80","22.0980","60.7060","180","CAP"
"R75","22R","TopLayer","RES_C_1005X40","76.4540","78.9940","90","RES"
"R73","22R","TopLayer","RES_C_1005X40","75.3110","78.9940","270","RES"
"R52","10k","TopLayer","RES_C_1608X60","84.8360","66.4210","180","RES"
"C72","1uF","TopLayer","CAP_C_1608X80","43.1610","67.9260","90","CAP"
"C4","2.2nF","TopLayer","CAP_C_1608X80","51.9430","17.6530","180","CAP"
"C46","1uF","TopLayer","CAP_C_3216X140","35.9410","46.9900","0","CAP"
"R25","43k","TopLayer","RES_C_1608X60","15.6210","58.8010","90","RES"
"C78","100nF","TopLayer","CAP_C_1608X80","37.2110","24.0030","180","CAP"
"C45","120uF","TopLayer","C_SMD_TAN_2312_(C)","35.0400","43.5610","180","T543X107M025AHE060"
"C51","68uF","TopLayer","C_SMD_TAN_2312_(C)","22.2130","46.1010","0","T543X336M050AHE0407505"
"H1","ESQ-126-14-G-D","TopLayer","ESQ-126-14-G-D","9.9200","45.6300","90",""
"H2","ESQ-126-14-G-D","TopLayer","ESQ-126-14-G-D","4.8400","45.6300","90",""
"H3","Shield","TopLayer","HEX-M3","3.5560","82.6770","0",""
"H5","Shield","TopLayer","HEX-M3","89.2746","85.0000","0",""
"H6","Shield","TopLayer","HEX-M3","3.5446","8.8000","0",""
"R46","10k","TopLayer","RES_C_1608X60","34.8490","64.0080","180","RES"
"R33","4.7k","TopLayer","RES_C_1608X60","52.0700","47.3710","0","RES"
"R34","4.7k","TopLayer","RES_C_1608X60","55.3720","47.3710","180","RES"
"C59","100nF","TopLayer","CAP_C_1608X80","69.4690","76.3270","90","CAP"
"L3","4.7uH","TopLayer","INDUCTOR_SMD_6X5.7X5","23.4950","65.5320","0","Inductor"
"D1","SMBJ16A","TopLayer","DO-214AA_SMB","41.2750","13.4620","270","TVS Diode"
"D2","SMBJ16A","TopLayer","DO-214AA_SMB","45.8470","13.4620","270","TVS Diode"
"X3","8Mhz","TopLayer","XTAL_3225","42.1030","59.8488","180",""
"X1","16Mhz","TopLayer","XTAL_2520","72.7710","52.9360","0",""
"U1","TPS259470ARPWR","TopLayer","TPS259474","35.0520","18.2030","90",""
"U9","MAX485ESA+","TopLayer","SOIC127","82.8040","52.7700","270",""
"U8","SN65HVD251DR","TopLayer","SOIC-8","36.4620","68.0720","180",""
"U7","MCP2515-SO","TopLayer","SOIC-20","51.2300","62.9920","0","Stand-Alone CAN Controller with SPI Interface"
"U6","ATMEGA128A-AU","TopLayer","TQFP-64","73.3899","65.8567","0",""
"U10","PAC1934T-I/JQ","TopLayer","QFN65","37.2110","29.2100","90",""
"U11","TC1047AVNBTR","TopLayer","SOT-23","60.8490","79.5680","180",""
"U5","TPS55287RYQR","TopLayer","VQFN-HR-21","23.4130","57.6540","0",""
"R10","10k","TopLayer","RES_C_1608X60","55.0290","10.6680","180","RES"
"R7","665R","TopLayer","RES_C_1608X60","33.1470","22.7330","180","RES"
"R6","3.32k","TopLayer","RES_C_1608X60","53.3400","12.5730","180","RES"
"R45","10k","TopLayer","RES_C_1608X60","53.5940","70.9930","180","RES"
"R2","105k","TopLayer","RES_C_1608X60","51.6890","10.6680","180","RES"
"R42","22R","TopLayer","RES_C_1005X40","59.3090","58.5470","0","RES"
"R41","22R","TopLayer","RES_C_1005X40","59.3010","62.3570","0","RES"
"R8","1.33k","TopLayer","RES_C_1608X60","51.9430","19.3040","180","RES"
"R39","22R","TopLayer","RES_C_1005X40","59.3090","59.8170","0","RES"
"R4","10k","TopLayer","RES_C_1608X60","84.8740","59.8170","180","RES"
"R76","22R","TopLayer","RES_C_1005X40","74.1680","78.9940","90","RES"
"R74","22R","TopLayer","RES_C_1005X40","73.0250","78.9940","90","RES"
"R32","10k","TopLayer","RES_C_1608X60","67.5640","52.7050","0","RES"
"R53","Shunt 4 Pin","TopLayer","RES_C_1206_SHUNT","41.5290","29.9720","270","Shunt"
"R51","Shunt 4 Pin","TopLayer","RES_C_1206_SHUNT","30.4800","29.8450","270","Shunt"
"R54","10k","TopLayer","RES_C_1608X60","33.1470","25.5270","180","RES"
"R50","Shunt 4 Pin","TopLayer","RES_C_1206_SHUNT","33.0200","34.7980","180","Shunt"
"R30","4.7k","TopLayer","RES_C_1608X60","34.1630","57.7850","180","RES"
"R28","DNP/150k","TopLayer","RES_C_1608X60","30.9880","59.4360","180","RES"
"R27","49.9k","TopLayer","RES_C_1608X60","18.0720","55.3720","0","RES"
"R24","10mR","TopLayer","RES_C_1608X60","31.1150","55.4990","180","RES"
"R21","10mR","TopLayer","RES_C_1608X60","31.1150","53.8480","180","RES"
"R26","10k","TopLayer","RES_C_1608X60","18.0790","58.7970","0","RES"
"R20","20mR","TopLayer","RES_C_6331X65_N","34.2716","50.5460","180","RES"
"R19","DNP/4.7k","TopLayer","RES_C_3216X70","27.3020","70.9930","0","RES"
"R18","DNP/4.7k","TopLayer","RES_C_3216X70","19.6850","70.9930","0","RES"
"L4","FB 600R","TopLayer","L_0603_(1608)","62.6110","75.5650","0","BLM18KG601SN1D"
"D10","SMBJ16A","TopLayer","DO-214AA_SMB","18.6100","32.7660","0","TVS Diode"
"C12","100nF","TopLayer","CAP_C_1608X80","57.5310","15.3670","0","CAP"
"C5","22uF","TopLayer","CAP_C_2012X110","30.4802","18.7960","270","CAP"
"C11","22uF","TopLayer","CAP_C_2012X110","57.0232","18.6690","270","CAP"
"C8","100nF","TopLayer","CAP_C_1608X80","50.3300","14.7320","0","CAP"
"C7","22uF","TopLayer","CAP_C_2012X110","50.0380","12.7002","0","CAP"
"C3","4.7nF","TopLayer","CAP_C_1608X80","33.1470","21.0820","180","CAP"
"C1","4.7nF","TopLayer","CAP_C_1608X80","36.3220","21.8440","90","CAP"
"C2","3.3nF","TopLayer","CAP_C_1608X80","54.9910","18.5420","90","CAP"
"C74","100nF","TopLayer","CAP_C_1608X80","59.3090","64.8970","180","CAP"
"C76","100nF","TopLayer","CAP_C_1608X80","86.6140","51.1810","270","CAP"
"C68","1uF","TopLayer","CAP_C_1608X80","60.0710","67.0560","90","CAP"
"C71","12pF","TopLayer","CAP_C_1608X80","42.1260","57.1500","0","CAP"
"C70","12pF","TopLayer","CAP_C_1608X80","42.1640","62.7380","180","CAP"
"C102","10uF","TopLayer","CAP_C_2012X110","18.6690","27.4318","180","CAP"
"C101","100uF","TopLayer","C_SMD_TAN_2917_(E)","20.3200","23.6220","0","Capacitor pol"
"C64","100nF","TopLayer","CAP_C_1608X80","67.3955","76.2925","90","CAP"
"C63","100nF","TopLayer","CAP_C_1608X80","77.5970","76.4920","90","CAP"
"C62","100nF","TopLayer","CAP_C_1608X80","70.9930","56.1340","0","CAP"
"C61","10uF","TopLayer","CAP_C_1608X80","79.2480","76.4540","270","CAP"
"C57","22pF","TopLayer","CAP_C_1608X80","75.1840","52.7050","90","CAP"
"C56","22pF","TopLayer","CAP_C_1608X80","72.7710","50.5460","180","CAP"
"C66","100nF","TopLayer","CAP_C_1608X80","67.5640","54.9910","0","CAP"
"C79","1uF","TopLayer","CAP_C_1608X80","33.1470","28.1940","0","CAP"
"C81","100nF","TopLayer","CAP_C_1608X80","71.1200","76.3270","90","CAP"
"C80","100nF","TopLayer","CAP_C_1608X80","62.6490","77.2160","0","CAP"
"C40","1uF","TopLayer","CAP_C_1608X80","25.1460","53.3400","0","CAP"
"C42","22uF","TopLayer","CAP_C_2012X110","25.4560","51.4310","0","CAP"
"C44","22uF","TopLayer","CAP_C_2012X110","25.4560","49.3990","0","CAP"
"C55","100nF","TopLayer","CAP_C_1005X60","22.3890","54.6060","180","CAP"
"C53","22uF","TopLayer","CAP_C_2012X110","21.4630","49.4028","180","CAP"
"C52","22uF","TopLayer","CAP_C_2012X110","21.4630","51.4348","180","CAP"
"C49","100pF","TopLayer","CAP_C_1608X80","30.9880","57.7850","180","CAP"
"C50","4.7nF","TopLayer","CAP_C_1608X80","34.1630","59.4360","0","CAP"
"C48","100nF","TopLayer","CAP_C_1608X80","18.0790","57.1460","0","CAP"
"C38","4.7uF","TopLayer","CAP_C_1608X80","27.8130","60.7060","180","CAP"
"C36","DNP/100nF","TopLayer","CAP_C_2012X110","29.5912","67.9450","270","CAP"
"C35","DNP/100nF","TopLayer","CAP_C_2012X110","17.2722","67.8180","270","CAP"
